is_contributor_anonymous,is_contributor_deleted,time_of_day,day_of_week,is_minor_edit,comment_length,is_comment_deleted,is_previous_same_contributor,time_since_last_article_edit,size_change,size_ratio,tableGeometryChange,tag_id
1,0,18,4,0,104,0,0,68,-17,0.997397,0.0,3
1,0,18,5,0,21,0,1,106,-663,0.9955356,-2.0,12
1,0,2,6,0,13,0,0,73757,-3318,0.9411023,-7.0,6
0,0,13,3,0,193,0,0,162,-777,0.9966119,-4.0,12
1,0,22,7,0,21,0,1,54,-91,0.99957246,0.0,12
1,0,2,2,0,0,0,0,98990,0,1.0,0.0,2
1,0,2,2,0,0,0,0,98990,0,1.0,0.0,11
0,0,18,1,1,185,0,0,17,72,1.0111802,0.0,12
0,0,11,3,0,1,0,0,-482336,0,1.0,0.0,12
0,0,20,5,1,79,0,0,120909,208,1.0025592,0.0,12
1,0,1,4,0,17,0,1,36,853,1.0570607,0.0,8
1,0,14,7,0,24,0,0,2652,45,1.0046759,0.0,2
0,0,15,6,0,76,0,1,920,42,1.0004464,0.0,12
0,0,3,4,1,172,0,0,17242,-3321,0.9450902,-14.0,1
0,0,23,2,1,178,0,0,23,2389,1.4251646,0.0,12
1,0,4,7,0,17,0,1,41,2,1.0000172,0.0,5
1,0,4,7,0,17,0,1,41,2,1.0000172,0.0,11
0,0,16,5,1,158,0,0,15,16,1.0016824,0.0,12
1,0,11,2,0,0,0,0,43300,-4,0.9995049,0.0,3
1,0,11,2,0,0,0,0,43300,-4,0.9995049,0.0,11
0,0,12,4,0,0,0,1,203472,0,1.0,0.0,12
0,0,7,7,0,35,0,1,-1711733,2,1.0000069,0.0,12
1,0,19,6,0,17,0,0,1991,8,1.0003002,0.0,2
1,0,19,6,0,17,0,0,1991,8,1.0003002,0.0,11
1,0,14,4,0,32,0,0,52317,0,1.0,0.0,5
1,0,18,5,0,0,0,1,585,0,1.0,0.0,12
0,0,5,6,0,23,0,0,7,0,1.0,0.0,5
1,0,23,6,0,13,0,1,171,-1730,0.94545686,-6.0,5
0,0,20,3,0,25,0,1,229,16,1.0003177,0.0,5
0,0,20,3,0,25,0,1,229,16,1.0003177,0.0,11
0,0,8,3,1,0,0,0,4646,0,1.0,0.0,12
0,0,1,3,1,39,0,0,872347,-1,0.9998324,0.0,3
0,0,2,4,0,40,0,0,459,0,1.0,0.0,12
0,0,17,6,1,67,0,0,470270,78,1.0035766,0.0,12
1,0,20,2,0,13,0,0,267,-7712,0.24768315,-48.0,1
1,0,15,7,0,12,0,1,108,1,1.0000205,0.0,5
0,0,17,1,1,188,0,0,273,0,1.0,0.0,12
0,0,9,6,1,17,0,0,4997,7,1.0000764,-95.0,12
1,0,0,5,0,12,0,0,5952,-7,0.99729204,0.0,12
0,0,18,4,1,199,0,0,6,60329,2.3912232,0.0,12
1,0,15,3,0,16,0,1,67,2,1.0001254,0.0,5
1,0,15,4,0,0,0,0,150596,11,1.0002767,0.0,2
1,0,15,4,0,0,0,0,150596,11,1.0002767,0.0,11
1,0,23,4,0,30,0,0,391298,25,1.0009847,325.0,2
1,0,23,4,0,30,0,0,391298,25,1.0009847,325.0,11
1,0,11,4,0,22,0,0,28620,-316,0.99635893,0.0,1
0,0,14,4,0,82,0,0,517176,0,1.0,0.0,12
1,0,12,7,0,0,0,1,160,8,1.0001725,0.0,2
1,0,12,7,0,0,0,1,160,8,1.0001725,0.0,11
1,0,15,3,0,16,0,1,132,54,1.0032221,0.0,4
0,0,17,2,0,56,0,0,101,1123,1.218143,6.0,12
1,0,3,1,0,13,0,0,388293,12,1.0008779,0.0,12
1,0,7,7,0,35,0,0,579831,-1137,0.9358026,-5.0,1
1,0,21,5,0,19,0,0,25803,214,1.0135101,4.0,3
0,0,14,3,0,120,0,0,1034,-8,0.99965495,0.0,9
1,0,20,1,0,0,0,1,67,-79,0.99161536,0.0,3
1,0,21,1,0,21,0,0,1103145,2,1.0007786,0.0,2
1,0,21,1,0,21,0,0,1103145,2,1.0007786,0.0,5
1,0,21,1,0,21,0,0,1103145,2,1.0007786,0.0,11
1,0,8,4,0,11,0,1,44,0,1.0,0.0,12
0,0,17,7,0,44,0,0,2792,45,1.0008861,0.0,12
1,0,17,7,0,13,0,1,70,10,1.0001143,0.0,2
1,0,16,6,0,19,0,1,96,-30,0.9998605,0.0,12
1,0,16,2,0,26,0,0,11187,-9,0.9996354,0.0,3
1,0,2,4,0,0,0,0,11068,-1,0.9999915,0.0,12
0,0,23,7,0,3,0,0,94017,0,1.0,0.0,12
0,0,13,4,0,21,0,0,132953,284,1.054054,2.0,12
1,0,22,6,0,16,0,0,680,-3923,0.89968294,-16.0,1
0,0,21,6,0,2,0,0,57402,-31,0.99990374,0.0,12
0,0,22,7,1,191,0,0,30291,36,1.002978,0.0,12
0,0,3,3,1,141,0,0,14994,-436,0.9888297,0.0,9
0,0,20,5,1,36,0,1,93,2,1.0002072,0.0,12
1,0,8,7,0,0,0,0,231235,0,1.0,0.0,5
1,0,8,7,0,0,0,0,231235,0,1.0,0.0,11
0,0,2,6,0,29,0,1,115,3,1.0004488,0.0,12
1,0,18,2,0,14,0,1,440,-5,0.99985856,0.0,12
1,0,7,6,0,16,0,0,-1949047,146,1.0079482,0.0,6
1,0,7,6,0,16,0,0,-1949047,146,1.0079482,0.0,11
1,0,6,4,0,20,0,0,204721,-5,0.9998828,0.0,6
1,0,6,4,0,20,0,0,204721,-5,0.9998828,0.0,11
0,0,17,7,0,14,0,1,375,145,1.0005968,0.0,12
1,0,16,2,0,0,0,0,8929,7,1.000798,0.0,3
1,0,16,2,0,0,0,0,8929,7,1.000798,0.0,11
1,0,23,4,0,26,0,1,28,-1,0.9999725,0.0,12
0,0,9,6,0,41,0,1,1100,13595,1.2365253,96.0,12
0,0,17,2,1,135,0,0,411,-173,0.99442387,0.0,12
0,0,5,1,1,18,0,1,134,44,1.0016409,0.0,12
1,0,5,4,0,23,0,0,1461633,-13,0.9994648,0.0,2
1,0,5,4,0,23,0,0,1461633,-13,0.9994648,0.0,11
1,0,15,7,0,17,0,0,75344,137,1.0056069,0.0,2
1,0,15,7,0,17,0,0,75344,137,1.0056069,0.0,11
1,0,11,5,0,0,0,1,220,0,1.0,0.0,12
1,0,4,2,0,13,0,0,-490086,179,1.0069759,0.0,5
1,0,4,2,0,13,0,0,-490086,179,1.0069759,0.0,11
1,0,13,1,0,13,0,0,171837,0,1.0,0.0,12
1,0,15,6,0,13,0,1,18,1,1.0000385,0.0,12
1,0,5,7,0,16,0,0,-2034108,0,1.0,0.0,5
1,0,18,1,0,0,0,1,290,-316,0.97368205,0.0,1
1,0,17,1,0,0,0,0,245914,-11930,0.65997833,-36.0,1
1,0,17,1,0,0,0,0,245914,-11930,0.65997833,-36.0,2
1,0,17,1,0,0,0,0,245914,-11930,0.65997833,-36.0,11
1,0,3,3,0,16,0,1,80,-2,0.9995541,0.0,2
1,0,3,3,0,16,0,1,80,-2,0.9995541,0.0,11
0,0,2,1,1,152,0,0,4,-63,0.99830216,0.0,12
0,0,15,7,1,14,0,1,58,35,1.0124334,0.0,12
0,0,0,2,0,132,0,0,15,2012,1.0446268,1.0,12
0,0,2,6,0,16,0,0,43364,0,1.0,0.0,12
1,0,15,4,0,17,0,0,21990,-1,0.9999896,0.0,12
0,0,13,2,0,17,0,1,26516,118,1.0047213,0.0,12
1,0,1,5,0,0,0,0,38357,214,1.0222014,0.0,4
1,0,1,5,0,0,0,0,38357,214,1.0222014,0.0,11
1,0,17,7,0,0,0,0,164038,106,1.0096848,0.0,2
0,0,20,6,0,74,0,0,191,1798,1.0063246,16.0,12
0,0,17,7,0,13,0,1,109,0,1.0,0.0,12
0,0,18,7,0,25,0,0,89892,-18295,0.86765003,-270.0,12
1,0,0,4,0,16,0,0,159,-483,0.9971053,-3.0,1
0,0,4,1,0,31,0,1,10901,480,1.0018967,0.0,12
1,0,20,2,0,0,0,0,199963,2029,1.0645397,0.0,3
1,0,6,7,0,20,0,0,923,275,1.0097064,0.0,12
1,0,9,4,0,25,0,0,44521,39,1.0009983,0.0,2
0,0,0,7,0,22,0,0,43123,0,1.0,0.0,12
1,0,19,7,0,19,0,0,110311,19,1.0012897,0.0,2
1,0,19,7,0,19,0,0,110311,19,1.0012897,0.0,11
1,0,22,5,0,0,0,0,32215,-1,0.99999213,0.0,3
1,0,22,5,0,0,0,0,32215,-1,0.99999213,0.0,5
1,0,22,5,0,0,0,0,32215,-1,0.99999213,0.0,11
0,0,7,7,0,63,0,0,477,-2,0.9999318,0.0,12
1,0,10,2,0,26,0,0,195576,-472,0.99840605,-4.0,12
1,0,1,3,0,35,0,0,-550925,-7,0.9991241,0.0,2
1,0,16,2,0,15,0,0,286254,54,1.0006903,0.0,5
1,0,16,2,0,15,0,0,286254,54,1.0006903,0.0,11
0,0,21,3,0,113,0,0,35,-2231,0.95884293,-18.0,3
1,0,19,4,0,0,0,0,2589,63,1.00346,0.0,5
0,0,0,1,1,174,0,0,5,-6,0.999838,0.0,12
1,0,11,2,0,16,0,1,28,-2745,0.93805987,-12.0,12
1,0,21,1,0,24,0,1,84,-16,0.9999227,0.0,12
0,0,22,2,1,23,0,1,380138,-29,0.99944925,0.0,12
1,0,21,6,0,0,0,1,61,-24,0.9994591,0.0,2
0,0,5,5,0,13,0,0,37663,1604,1.007631,9.0,12
0,0,12,2,0,119,0,0,14121,-551,0.9961007,0.0,12
1,0,4,6,0,12,0,1,15,-9,0.9992414,0.0,12
0,0,22,2,0,23,0,0,-1761713,179,1.0034643,0.0,12
1,0,22,1,0,0,0,1,77,-8,0.9996988,0.0,12
0,0,17,7,0,89,0,0,2241,183,1.0087497,0.0,12
0,0,10,1,0,28,0,1,123,0,1.0,0.0,12
0,0,12,5,0,144,0,0,464,-871,0.9269479,-6.0,12
0,0,20,6,0,0,0,0,106212,383,1.0114863,0.0,12
0,0,20,2,0,27,0,1,404,638,1.003364,0.0,12
0,0,11,7,0,71,0,0,1518,2,1.0006804,0.0,12
1,0,16,7,0,21,0,0,441,-4,0.9995347,0.0,12
1,0,12,2,0,19,0,1,144,5,1.0000294,0.0,12
0,0,6,3,1,17,0,0,657032,-31,0.999055,0.0,12
0,0,22,4,0,20,0,1,52,0,1.0,0.0,12
0,0,16,1,0,35,0,0,77925,61,1.002185,0.0,12
1,0,15,3,0,0,0,0,67227,-1174,0.98065454,-9.0,1
1,0,15,3,0,0,0,0,67227,-1174,0.98065454,-9.0,5
0,0,22,1,1,30,0,0,185634,50,1.0551268,0.0,12
1,0,2,4,0,0,0,0,43814,-1,0.99999386,0.0,12
1,0,0,5,0,13,0,1,69,-14,0.99367946,0.0,2
1,0,0,5,0,13,0,1,69,-14,0.99367946,0.0,11
0,0,22,2,0,118,0,0,634,0,1.0,0.0,12
0,0,6,6,0,116,0,1,268,0,1.0,0.0,12
1,0,18,2,0,0,0,0,-1069048,526,1.0216426,0.0,1
0,0,3,7,0,13,0,1,-305512,1061,1.0177633,2.0,12
0,0,18,7,0,33,0,1,168,5064,1.160086,26.0,12
1,0,6,2,0,0,0,1,63,-1030,0.6644951,0.0,3
0,0,13,2,0,175,0,1,1303,0,1.0,0.0,12
0,0,10,6,0,17,0,0,-1166110,61,1.0054092,0.0,12
0,0,20,5,0,107,0,0,78,-19,0.9992663,0.0,12
1,0,10,1,0,0,0,0,38319,0,1.0,0.0,2
1,0,10,1,0,0,0,0,38319,0,1.0,0.0,5
1,0,10,1,0,0,0,0,38319,0,1.0,0.0,11
0,0,22,6,0,16,0,1,149,-532,0.99687046,0.0,12
1,0,16,6,0,35,0,0,-1764337,554,1.027908,0.0,12
1,0,20,5,0,27,0,0,76911,0,1.0,0.0,5
1,0,20,5,0,27,0,0,76911,0,1.0,0.0,11
0,0,13,5,0,21,0,0,520291,-1,0.9999979,0.0,12
0,0,20,7,0,58,0,0,-1595297,0,1.0,0.0,12
1,0,21,7,0,0,0,0,10915,117,1.0571568,0.0,2
1,0,21,7,0,0,0,0,10915,117,1.0571568,0.0,3
1,0,21,7,0,0,0,0,10915,117,1.0571568,0.0,11
0,0,13,7,0,117,0,0,156018,-1017,0.97663033,-8.0,9
1,0,1,3,0,0,0,0,456001,-30,0.99778354,0.0,5
0,0,3,6,1,20,0,0,18,1,1.0000201,0.0,12
0,0,17,6,0,18,0,0,-7924,20,1.0060995,0.0,2
0,0,17,6,0,18,0,0,-7924,20,1.0060995,0.0,11
0,0,0,7,0,26,0,0,24,-565,0.9530731,0.0,9
0,0,0,7,0,20,0,0,196609,-338,0.9816064,-2.0,12
0,0,6,4,0,35,0,1,591,222,1.0016035,0.0,12
0,0,4,6,0,0,0,0,-234721,457,1.0856286,0.0,12
1,0,18,4,0,18,0,1,18,11,1.000139,0.0,2
1,0,18,4,0,18,0,1,18,11,1.000139,0.0,11
0,0,1,4,0,15,0,0,463860,-2496,0.91239953,0.0,12
0,0,22,3,1,3,0,0,-533042,111,1.000336,0.0,12
0,0,19,6,0,93,0,0,23581,-141,0.9954133,0.0,12
1,0,17,1,0,0,0,1,197,22,1.0006887,0.0,2
1,0,17,1,0,0,0,1,197,22,1.0006887,0.0,11
1,0,20,3,0,17,0,1,32,0,1.0,0.0,12
1,0,17,7,0,36,0,1,61,7,1.0002965,0.0,12
1,0,0,7,0,0,0,0,424037,-3,0.99962187,0.0,12
1,0,7,2,0,19,0,1,92,2,1.0000235,0.0,5
1,0,22,1,0,0,0,0,54098,42,1.0196537,0.0,5
1,0,22,1,0,0,0,0,54098,42,1.0196537,0.0,11
1,0,22,6,0,25,0,1,193,2,1.0000196,0.0,12
0,0,22,1,0,23,0,0,6758,1,1.0000193,0.0,12
0,0,23,1,1,0,0,1,2221,9320,1.0616027,52.0,12
0,0,8,7,1,75,0,1,699,0,1.0,0.0,12
0,0,20,3,0,119,0,0,2929,0,1.0,0.0,5
1,0,19,2,0,0,0,1,142,-98,0.99845463,0.0,6
1,0,17,4,0,18,0,0,9410,-718,0.99656874,-4.0,4
0,0,1,2,0,12,0,0,899,-13,0.9998432,0.0,12
1,0,17,3,0,19,0,0,241247,-1479,0.9930067,0.0,3
1,0,13,5,0,21,0,1,152,-3056,0.9802179,0.0,1
1,0,13,5,0,21,0,1,152,-3056,0.9802179,0.0,6
1,0,13,5,0,21,0,1,152,-3056,0.9802179,0.0,11
0,0,20,5,0,29,0,1,300,13,1.0009099,0.0,12
1,0,16,6,0,17,0,0,77,77,1.0033599,0.0,12
1,0,14,5,0,21,0,1,141,-49,0.9996311,0.0,6
0,0,8,4,1,80,0,0,108689,66,1.0006547,0.0,12
0,0,20,4,0,15,0,0,1636,-296,0.9698452,0.0,12
0,0,11,3,0,19,0,1,89,0,1.0,0.0,12
1,0,16,3,0,29,0,0,3787,-6,0.999387,0.0,2
0,0,18,2,1,154,0,0,522452,-7,0.999887,0.0,12
0,0,18,7,0,30,0,1,26,-7,0.9988726,0.0,12
0,0,19,1,1,115,0,0,18,2,1.0000097,0.0,12
1,0,20,4,0,131,0,0,17578,19,1.0005943,-153.0,12
0,0,13,3,1,152,0,0,77,4446,1.0250555,16.0,12
0,0,16,3,0,0,0,0,-1497493,-28,0.9932692,0.0,3
0,0,13,3,0,102,0,0,511,-5,0.9999627,0.0,12
0,0,16,5,0,12,0,1,261,-177,0.99271214,0.0,12
1,0,12,2,0,32,0,1,37,-307,0.9984368,0.0,3
0,0,21,7,1,113,0,0,8038,0,1.0,0.0,12
1,0,1,5,0,25,0,0,2959,-51,0.99842614,0.0,12
0,0,11,2,1,43,0,0,54649,1599,1.1282277,0.0,12
1,0,1,2,0,0,0,1,1965,2,1.0001223,0.0,5
0,0,11,1,0,55,0,1,429,1542,1.0374982,0.0,12
0,0,22,6,1,86,0,0,4328,20987,116.95028,76.0,12
1,0,22,2,0,0,0,0,1311089,1,1.0000342,0.0,5
1,0,22,2,0,13,0,0,1255549,179,1.001823,0.0,12
0,0,19,4,0,26,0,0,14783,13,1.0000138,0.0,12
0,0,5,1,0,125,0,0,38,-968,0.9879859,0.0,12
1,0,22,6,0,17,0,0,146475,79,1.004093,0.0,12
1,0,20,5,0,21,0,1,29,45,1.0005043,0.0,12
0,0,19,2,0,17,0,0,58358,1354,1.0216138,12.0,12
1,0,0,5,0,27,0,1,10862,279,1.0052912,0.0,12
1,0,21,1,0,16,0,1,146,3,1.0000257,0.0,5
1,0,21,1,0,16,0,1,146,3,1.0000257,0.0,11
0,0,7,6,0,104,0,1,463049,8091,1.129932,76.0,12
1,0,22,4,0,12,0,0,79070,-2,0.9999573,0.0,5
1,0,22,4,0,12,0,0,79070,-2,0.9999573,0.0,11
0,0,1,3,0,0,0,1,78,0,1.0,0.0,12
0,0,5,5,1,37,0,0,967707,-2,0.99896103,0.0,12
0,0,16,6,1,137,0,0,16,2569,1.0204083,0.0,12
0,0,22,6,0,32,0,0,1628199,1,1.0001395,0.0,12
1,0,4,3,0,29,0,1,254,0,1.0,0.0,12
1,0,21,4,0,0,0,0,66450,72,1.0084567,0.0,1
1,0,21,4,0,0,0,0,66450,72,1.0084567,0.0,2
1,0,21,4,0,0,0,0,66450,72,1.0084567,0.0,11
0,0,19,2,0,11,0,1,1166,92,1.0066435,0.0,12
0,0,16,5,1,152,0,0,46,1,1.0000467,0.0,12
0,0,20,5,0,0,0,1,101603,826,1.0542315,5.0,12
1,0,20,1,0,25,0,1,26,-47,0.9989526,0.0,12
0,0,16,4,0,20,0,0,253904,-2,0.9999019,0.0,12
1,0,19,4,0,0,0,0,349174,0,1.0,0.0,5
1,0,15,6,0,151,0,1,78,51,1.0010928,0.0,12
0,0,18,1,0,16,0,1,348,47,1.0000734,0.0,12
0,0,21,2,1,31,0,1,90,-2144,0.83496267,0.0,12
0,0,22,4,0,82,0,0,4,31,1.0016683,0.0,12
1,0,10,3,0,24,0,0,177654,397,1.0013295,0.0,3
1,0,22,2,0,7,0,1,42,194,1.0006666,9.0,12
0,0,23,4,1,23,0,1,25,12,1.0022309,0.0,12
0,0,9,5,0,21,0,0,1958,0,1.0,0.0,12
1,0,3,6,0,0,0,1,80,2,1.0000579,0.0,12
0,0,19,4,0,23,0,1,256356,2345,1.0087467,0.0,12
0,0,17,7,1,59,0,0,251692,2,1.000485,0.0,12
0,0,4,2,1,99,0,0,8619,-70,0.9934567,0.0,12
1,0,0,4,0,0,0,0,56110,1288,1.3811779,0.0,6
0,0,16,1,1,49,0,0,432,-751,0.9792913,-4.0,12
1,0,19,5,0,17,0,0,45096,-17,0.9980918,0.0,5
0,0,2,3,0,17,0,0,732,482,1.0045904,3.0,12
1,0,22,7,0,0,0,1,123,1,1.0000212,0.0,2
0,0,3,1,0,14,0,0,7169,177,1.0021105,0.0,12
1,0,16,7,0,0,0,1,703,-157,0.9929628,-6.0,12
1,0,20,2,0,18,0,1,127,0,1.0,0.0,12
0,0,14,6,0,16,0,1,32,0,1.0,0.0,12
0,0,22,3,0,141,0,0,45129,-8,0.9986926,0.0,12
1,0,15,1,0,19,0,0,362673,8,1.0014483,0.0,2
1,0,15,1,0,19,0,0,362673,8,1.0014483,0.0,11
0,0,20,1,0,24,0,0,480654,2,1.0000453,0.0,12
0,0,19,4,1,134,0,0,34983,0,1.0,0.0,12
1,0,23,5,0,17,0,0,67291,0,1.0,0.0,12
0,0,21,7,1,26,0,1,291,-1,0.9999878,0.0,12
0,0,10,3,0,19,0,0,29016,28,1.000253,0.0,12
0,0,22,7,1,0,0,1,362,250,1.023744,3.0,12
0,0,14,6,0,25,0,1,52,9,1.0001689,0.0,12
0,0,23,4,1,187,0,0,3647,4,1.000043,0.0,12
0,0,21,6,0,23,0,1,183,262,1.0017338,0.0,12
1,0,15,7,0,0,0,0,1668548,-3,0.9999342,0.0,5
1,0,0,3,0,0,0,1,83,3,1.0009034,0.0,5
1,0,0,3,0,0,0,1,83,3,1.0009034,0.0,11
1,0,15,1,0,0,0,1,124,0,1.0,0.0,12
0,0,13,7,1,107,0,0,2642,77,1.0126044,0.0,12
0,0,13,1,1,51,0,0,486230,-1,0.9999284,0.0,12
0,0,4,2,0,26,0,1,61,-449,0.9839293,-3.0,12
1,0,7,2,0,13,0,0,39460,-537,0.9378688,0.0,2
1,0,7,2,0,13,0,0,39460,-537,0.9378688,0.0,11
1,0,15,6,0,11,0,0,352177,-552,0.8453348,-3.0,12
1,0,11,1,0,19,0,1,560,455,1.021221,0.0,12
0,0,1,2,0,228,0,0,890627,-561,0.9988055,0.0,12
1,0,9,4,0,25,0,0,227530,3,1.0003867,0.0,6
0,0,13,5,1,41,0,1,107,-46,0.9888268,0.0,12
0,0,16,6,0,152,0,0,5980,-3803,0.9288614,-35.0,12
1,0,18,4,0,73,0,0,45,-594,0.9736422,-3.0,12
1,0,17,7,0,30,0,1,240543,257,1.0173566,0.0,12
1,0,9,4,0,0,0,1,108,0,1.0,0.0,12
0,0,4,2,0,7,0,1,2746,4,1.0000112,0.0,12
0,0,11,6,0,41,0,0,424205,-211,0.9666403,0.0,12
0,0,14,1,0,17,0,0,116268,11,1.0001527,0.0,12
1,0,1,7,0,75,0,0,721307,7,1.0002342,0.0,2
0,0,19,1,0,215,0,0,10909,12,1.0000705,0.0,12
0,0,14,1,1,186,0,0,16419,42,1.0050817,0.0,12
0,0,17,7,0,69,0,1,2268,-85,0.99731106,0.0,12
1,0,17,4,0,9,0,0,6507,-1,0.9999715,0.0,2
1,0,17,4,0,9,0,0,6507,-1,0.9999715,0.0,11
1,0,10,3,0,16,0,0,-1973887,13,1.0042876,0.0,2
1,0,22,1,0,0,0,1,116,45,1.0032543,0.0,5
1,0,22,1,0,0,0,1,116,45,1.0032543,0.0,11
0,0,19,6,0,0,0,0,138309,82,1.0100466,0.0,12
1,0,23,2,0,19,0,0,163390,-1107,0.98957765,28.0,1
0,0,13,7,0,19,0,1,324,662,1.0566878,2.0,12
0,0,18,5,1,25,0,1,61,0,1.0,0.0,12
1,0,9,5,0,73,0,1,333,-63,0.99975294,0.0,5
1,0,9,5,0,73,0,1,333,-63,0.99975294,0.0,11
1,0,12,3,0,12,0,0,208,1,1.0001055,0.0,2
1,0,12,3,0,12,0,0,208,1,1.0001055,0.0,6
1,0,12,3,0,12,0,0,208,1,1.0001055,0.0,11
0,0,19,3,0,25,0,1,79969,-12,0.9998973,0.0,12
1,0,22,4,0,14,0,0,-323773,7,1.0001427,0.0,12
0,0,19,6,1,238,0,0,14,0,1.0,0.0,12
0,0,7,4,0,149,0,0,30352,461,1.0029016,0.0,12
0,0,1,2,0,14,0,1,16,0,1.0,0.0,12
1,0,18,3,0,0,0,0,324483,1,1.0000949,0.0,12
1,0,2,4,0,116,0,0,141200,-460,0.94666046,0.0,12
1,0,4,2,0,24,0,0,63,-2,0.9998748,0.0,12
1,0,3,7,0,122,0,1,11,-21,0.99942195,0.0,12
0,0,6,2,0,27,0,0,-763247,90,1.0008149,0.0,12
1,0,11,7,0,0,0,0,3050,20,1.0010113,0.0,2
1,0,12,2,0,13,0,1,20886,14,1.0001241,0.0,12
1,0,0,7,0,10,0,0,-948401,4,1.0000252,0.0,2
1,0,0,7,0,10,0,0,-948401,4,1.0000252,0.0,11
1,0,13,2,0,122,0,0,-1846778,-43,0.99652946,0.0,2
1,0,17,4,0,51,0,0,268816,8,1.0005877,0.0,2
1,0,17,4,0,51,0,0,268816,8,1.0005877,0.0,11
0,0,23,7,0,13,0,1,23,141,1.0219866,0.0,12
0,0,9,3,0,137,0,0,-375997,-3508,0.98437136,0.0,12
1,0,19,6,0,25,0,1,20,-111,0.99745345,0.0,12
0,0,16,5,0,50,0,1,62,99,1.0023762,0.0,12
0,0,17,3,0,29,0,0,11591,0,1.0,0.0,12
1,0,1,7,0,22,0,1,71,1,1.000041,0.0,3
1,0,21,7,0,20,0,1,68,-253,0.98783594,-2.0,12
0,0,3,1,0,25,0,0,150646,-3,0.9999903,0.0,12
0,0,23,6,1,113,0,0,4841,12,1.0000718,0.0,12
1,0,10,5,0,23,0,1,100,46,1.0006388,0.0,2
1,0,10,5,0,23,0,1,100,46,1.0006388,0.0,5
1,0,10,5,0,23,0,1,100,46,1.0006388,0.0,11
0,0,13,2,0,14,0,1,225,-265,0.99451697,0.0,12
1,0,14,2,0,16,0,0,1350,488,1.0078993,0.0,2
1,0,14,2,0,16,0,0,1350,488,1.0078993,0.0,3
1,0,14,2,0,16,0,0,1350,488,1.0078993,0.0,11
0,0,14,6,0,54,0,0,915,85,1.0053723,0.0,12
0,0,21,1,0,13,0,1,5870,4143,1.030095,26.0,12
0,0,10,3,0,20,0,1,103,364,1.0031697,-74.0,12
0,0,8,2,0,33,0,1,3615,0,1.0,0.0,12
1,0,7,6,0,28,0,0,-565396,2,1.0000097,0.0,12
0,0,19,7,0,0,0,1,75,-1,0.99974215,0.0,12
0,0,3,1,1,33,0,0,715183,82,1.0019376,0.0,12
0,0,13,6,0,23,0,1,114,151,1.0005254,0.0,12
1,0,11,4,0,0,0,1,75,-74,0.99920815,0.0,2
1,0,11,4,0,0,0,1,75,-74,0.99920815,0.0,11
1,0,9,6,0,14,0,1,20,-433,0.9246039,0.0,1
0,0,20,3,0,16,0,0,1110620,-11,0.99945027,0.0,2
0,0,20,3,0,16,0,0,1110620,-11,0.99945027,0.0,11
1,0,21,1,0,13,0,0,73116,-8,0.9991541,0.0,12
0,0,9,3,1,157,0,0,11902,-188,0.99828374,18.0,6
1,0,21,5,0,0,0,0,180643,772,1.0043114,0.0,5
1,0,21,5,0,0,0,0,180643,772,1.0043114,0.0,11
0,0,15,7,0,112,0,0,142,-258,0.9967132,0.0,12
1,0,21,2,0,17,0,0,9817,612,1.0223587,3.0,5
0,0,13,7,0,110,0,0,705578,-866,0.9653156,-6.0,12
0,0,21,5,0,23,0,1,63,207,1.0040054,0.0,12
1,0,12,1,0,22,0,0,41844,3538,1.0611465,0.0,2
1,0,12,1,0,22,0,0,41844,3538,1.0611465,0.0,11
1,0,0,2,0,0,0,1,144,320,1.0034535,0.0,3
0,0,0,2,0,39,0,1,34997,2169,1.6336547,30.0,12
1,0,2,5,0,0,0,0,28776,-8,0.999333,0.0,2
1,0,2,5,0,0,0,0,28776,-8,0.999333,0.0,6
1,0,2,5,0,0,0,0,28776,-8,0.999333,0.0,11
0,0,6,3,0,17,0,0,21519,1298,1.0160588,12.0,12
1,0,21,4,0,15,0,0,112966,13,1.0006108,0.0,12
1,0,8,7,0,0,0,0,15097,7,1.000263,0.0,2
1,0,8,1,0,0,0,1,203,978,1.011,4.0,12
1,0,15,7,0,0,0,1,97,-12,0.999838,0.0,5
0,0,2,6,0,110,0,0,352593,-2221,0.4593476,-9.0,1
0,0,2,6,0,110,0,0,352593,-2221,0.4593476,-9.0,11
1,0,18,2,0,17,0,0,1173144,101,1.0029706,0.0,3
1,0,23,4,0,35,0,0,103409,0,1.0,0.0,5
1,0,20,4,0,32,0,0,13283,-63,0.9992474,0.0,5
0,0,17,3,0,59,0,0,432354,1676,1.0285175,10.0,12
0,0,13,5,0,87,0,0,24557,-393,0.99817353,-3.0,1
0,0,9,6,0,13,0,1,311,1701,1.0432538,6.0,12
0,0,22,3,0,5,0,1,37,-45,0.99964404,0.0,12
1,0,14,3,0,0,0,0,26672,30,1.0052743,0.0,2
1,0,14,3,0,0,0,0,26672,30,1.0052743,0.0,11
1,0,19,5,0,24,0,1,109,29,1.000271,0.0,12
0,0,19,2,0,14,0,0,-874759,0,1.0,0.0,12
0,0,20,6,0,20,0,1,63,1,1.0007236,0.0,12
1,0,8,2,0,13,0,0,1213697,101,1.0052088,0.0,12
0,0,19,4,0,0,0,0,128645,-10,0.99994403,0.0,12
0,0,12,4,0,0,0,0,512736,-103,0.99710673,0.0,12
0,0,21,3,0,9,0,0,55702,611,1.0093613,0.0,12
0,0,16,1,0,0,0,0,4052,-2744,0.9780515,-8.0,12
